url,category,page_type,h1,primary_keyword,secondary_keywords,search_intent,word_count,unique_content_score,similarity_risk,canonical,sitemap,incoming_links,outgoing_links,crawl_depth,image_count,alt_status,structured_data,value_class,recommended_action,reason,h2s
/marketplace/manufacturers-sourcing-polyester/,Marketplace,marketplace_topic,How manufacturers can source polyester,manufacturers sourcing polyester,polyester fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,370,44,REVIEW,/marketplace/manufacturers-sourcing-polyester/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/production-teams-sourcing-polyester/ (56% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-poplin/,Marketplace,marketplace_topic,How manufacturers can source poplin,manufacturers sourcing poplin,poplin fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,354,50,REVIEW,/marketplace/manufacturers-sourcing-poplin/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-twill/ (50% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-rayon/,Marketplace,marketplace_topic,How manufacturers can source rayon,manufacturers sourcing rayon,rayon fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,370,43,REVIEW,/marketplace/manufacturers-sourcing-rayon/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/production-teams-sourcing-rayon/ (57% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-satin/,Marketplace,marketplace_topic,How manufacturers can source satin,manufacturers sourcing satin,satin fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,355,41,REVIEW,/marketplace/manufacturers-sourcing-satin/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/designers-sourcing-satin/ (59% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-silk/,Marketplace,marketplace_topic,How manufacturers can source silk,manufacturers sourcing silk,silk fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,339,40,REVIEW,/marketplace/manufacturers-sourcing-silk/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/boutiques-sourcing-silk/ (60% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-twill/,Marketplace,marketplace_topic,How manufacturers can source twill,manufacturers sourcing twill,twill fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,347,49,REVIEW,/marketplace/manufacturers-sourcing-twill/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-crepe/ (51% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-velvet/,Marketplace,marketplace_topic,How manufacturers can source velvet,manufacturers sourcing velvet,velvet fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,352,53,REVIEW,/marketplace/manufacturers-sourcing-velvet/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-polyester/ (47% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-viscose/,Marketplace,marketplace_topic,How manufacturers can source viscose,manufacturers sourcing viscose,viscose fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,364,45,REVIEW,/marketplace/manufacturers-sourcing-viscose/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-rayon/ (55% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-wool/,Marketplace,marketplace_topic,How manufacturers can source wool,manufacturers sourcing wool,wool fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,342,39,HIGH OVERLAP,/marketplace/manufacturers-sourcing-wool/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/boutiques-sourcing-wool/ (61% after entity names are normalized) but the query is different (manufacturers sourcing wool vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/opaque-canvas-marketplace/,Marketplace,marketplace_topic,Finding opaque canvas,opaque canvas marketplace,canvas fabric; opaque fabric; fabric sourcing,commercial_investigation,386,38,HIGH OVERLAP,/marketplace/opaque-canvas-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/breathable-canvas-marketplace/ (62% after entity names are normalized) but the query is different (opaque canvas marketplace vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/opaque-chiffon-marketplace/,Marketplace,marketplace_topic,Finding opaque chiffon,opaque chiffon marketplace,chiffon fabric; opaque fabric; fabric sourcing,commercial_investigation,384,27,HIGH OVERLAP,/marketplace/opaque-chiffon-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/structured-chiffon-marketplace/ (73% after entity names are normalized) but the query is different (opaque chiffon marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 47%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/opaque-cotton-marketplace/,Marketplace,marketplace_topic,Finding opaque cotton,opaque cotton marketplace,cotton fabric; opaque fabric; fabric sourcing,commercial_investigation,351,24,HIGH OVERLAP,/marketplace/opaque-cotton-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/performance-cotton-marketplace/ (76% after entity names are normalized) but the query is different (opaque cotton marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 44%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/opaque-crepe-marketplace/,Marketplace,marketplace_topic,Finding opaque crepe,opaque crepe marketplace,crepe fabric; opaque fabric; fabric sourcing,commercial_investigation,358,26,HIGH OVERLAP,/marketplace/opaque-crepe-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/structured-crepe-marketplace/ (74% after entity names are normalized) but the query is different (opaque crepe marketplace vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/opaque-denim-marketplace/,Marketplace,marketplace_topic,Finding opaque denim,opaque denim marketplace,denim fabric; opaque fabric; fabric sourcing,commercial_investigation,384,23,HIGH OVERLAP,/marketplace/opaque-denim-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/breathable-denim-marketplace/ (77% after entity names are normalized) but the query is different (opaque denim marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 43%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/opaque-for-activewear-buying/,Marketplace,marketplace_topic,How to buy opaque cloth for activewear,buy opaque fabric for activewear,fabric for activewear; opaque fabric; fabric sourcing,commercial_investigation,364,40,REVIEW,/marketplace/opaque-for-activewear-buying/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/opaque-for-uniforms-buying/ (60% entity-normalized). Same intent label. Raw uniqueness is 65%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/opaque-for-blazers-buying/,Marketplace,marketplace_topic,How to buy opaque cloth for blazers,buy opaque fabric for blazers,fabric for blazers; opaque fabric; fabric sourcing,commercial_investigation,371,44,REVIEW,/marketplace/opaque-for-blazers-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/opaque-for-trousers-buying/ (56% entity-normalized). Same intent label. Raw uniqueness is 66%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/opaque-for-blouses-buying/,Marketplace,marketplace_topic,How to buy opaque cloth for blouses,buy opaque fabric for blouses,fabric for blouses; opaque fabric; fabric sourcing,commercial_investigation,373,45,REVIEW,/marketplace/opaque-for-blouses-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/opaque-for-trousers-buying/ (55% entity-normalized). Same intent label. Raw uniqueness is 67%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/opaque-for-coats-buying/,Marketplace,marketplace_topic,How to buy opaque cloth for coats,buy opaque fabric for coats,fabric for coats; opaque fabric; fabric sourcing,commercial_investigation,368,44,REVIEW,/marketplace/opaque-for-coats-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/opaque-for-trousers-buying/ (56% entity-normalized). Same intent label. Raw uniqueness is 67%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/opaque-for-dresses-buying/,Marketplace,marketplace_topic,How to buy opaque cloth for dresses,buy opaque fabric for dresses,fabric for dresses; opaque fabric; fabric sourcing,commercial_investigation,316,39,HIGH OVERLAP,/marketplace/opaque-for-dresses-buying/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/opaque-for-trousers-buying/ (61% after entity names are normalized) but the query is different (buy opaque fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 65%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
